syb_perk_desc_2,"Votre corps résiste mieux au virus zombie, ce qui ralentit l'infection et la dégradation du corps en","Votre corps résiste mieux au virus zombie, ce qui ralentit l'infection et la dégradation du corps en","Votre corps est mieux à même de résister au virus zombie, ce qui ralentit l'infection et la dégradation du corps en ","Votre corps est mieux en mesure de résister au virus zombie, en tant que result of which infection and degradation of the body is slower by","Ваш организм лучше сопротивляется зомби вирусу, в следствии чего заражение и деградация организма происходит медленнее на","Your body is better able to resist the zombie virus, as a result of dont l'infection et la dégradation du corps sont plus lentes par","Votre corps est mieux capable de résister au virus zombie, à la suite de quoi l'infection et la dégradation du corps sont plus lentes par","Votre corps est mieux capable de résister au zombie virus, à la suite de laquelle l'infection et degradati Votre corps est plus lent à résister au virus zombie","ce qui ralentit l'infection et la dégradation du corps en ""Votre corps est mieux à même de résister au virus zombie","car en conséquence de quoi l'infection et la dégradation du corps sont plus lentes en ""","Votre corps est mieux capable de résister au virus zombie, en conséquence de quoi l'infection et la dégradation du corps sont plus lentes en","Votre corps est mieux en mesure de résister au virus zombie, à la suite de quoi l'infection et la dégradation du corps sont plus lentes par","Seu corpo é mais capaz de resistir ao vírus zumbi, como resultado da infecção e degradação do corpo é mais lenta por","Votre corps est mieux à même de résister au virus zombie, ce qui ralentit l'infection et la dégradation de l'organisme en ",,,,,,,,,,,
syb_perk_desc_3,"Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en","Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en","à la suite de quoi la maladie progresse plus lentement en ""Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie)","à la suite de quoi la maladie progresse plus lentement par """," Ваш организз лече переносит заражение крови (сесис), В следств> ","Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en","Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement par","Votre corps peut plus facilement y tolère l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en","Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en","Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en","Votre corps peut plus facilement tolérer l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en"," Seu corpo pode tolerar mais facilmente o envenenamento do sangue (sepse), como resultado do qual a doença progride mais lentamente por","Votre corps peut tolérer plus facilement l'empoisonnement du sang (septicémie), à la suite de quoi la maladie progresse plus lentement en ",,,,,,,,,,,,
syb_perk_desc_4,"Votre corps tolère plus facilement la douleur, ce qui réduit le niveau de choc douloureux","Votre corps tolère plus facilement la douleur, ce qui réduit le niveau de choc douloureux","Votre le corps tolère plus facilement la douleur, ce qui réduit le niveau de choc douloureux","Votre corps tolère plus facilement la douleur, ce qui réduit le niveau de choc douloureux","Ваш организм легче переносит болевые ощущения, в следствии чего уровень болевого шока будет меньше на","Votre corps tolère plus facilement la douleur, de sorte que le niveau de choc douloureux sera moindre","Votre corps tolère plus facilement la douleur, car le niveau de choc douloureux sera moindre ","Votre corps tolère plus facilement la douleur, ce qui entraîne une diminution du niveau de choc douloureux","Votre corps tolère plus facilement la douleur, ce qui entraîne un niveau de choc douloureux sera moindre ","Votre corps tolère plus facilement la douleur, ce qui réduit le niveau de choc douloureux ","Votre corps tolère plus facilement la douleur, ce qui réduit le niveau de choc douloureux","Votre corps tolère plus facilement la douleur, ce qui réduit le niveau de choc douloureux","Seu corpo tolera a dor mais facilmente, como resultado, o nível de choque de dor será menor em Votre corps tolère plus facilement la douleur","ce qui réduit le niveau de choc douloureux""",,,,,,,,,,,
syb_perk_desc_5,"Votre corps s'est adapté aux drogues, grâce à quoi l'intoxication est excrétée plus rapidement par","Votre corps s'est adapté aux drogues, grâce à quoi l'intoxication est excrétée plus rapidement par","Votre le corps s'est adapté aux médicaments, à la suite de quoi l'intoxication est excrétée du corps plus rapidement par ","Votre corps s'est adapté aux médicaments, à la suite de quoi l'intoxication est excrétée du corps plus rapidement par"," препаратам, в следствии чего интоксикация выводится из организма быстрее на Votre corps s'est adapté plus rapidement à la drogue","à la suite de quoi l'intoxication est plus rapidement excrétée par le corps est excrété du corps plus rapidement par ""","Votre corps s'est adapté aux médicaments, à la suite de quoi l'intoxication est excrétée du corps plus rapidement par","Votre corps s'est adapté aux médicaments, à la suite de quoi l'intoxication est excrétée par le corps plus vite par","Votre corps s'est adapté aux médicaments , à la suite de quoi l'intoxication est excrétée du corps plus rapidement par","Votre corps s'est adapté aux drogues, à la suite de quoi l'intoxication est excrétée du corps plus rapidement par","Votre corps s'est adapté aux drogues, en conséquence dont l'intoxication est excrétée du corps plus rapidement par","Seu corpo se adaptou às drogas, como resultado da intoxicação é excretada do corpo mais rapidamente por","Votre corps s'est adapté aux drogues, à la suite de quoi l'intoxication est excrétée de le corps plus vite en ",,,,,,,,,,,,
syb_perk_desc_6,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque de contracter un hématome est réduit de,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit par,Sua pele se ajuste a choques e danos constantes. Une chance d'obtenir un hématome est réduit par,Votre peau s'adapte aux chocs et aux dommages constants. Le risque d'avoir un hématome est réduit de,,,,,,,,,,,,
syb_perk_desc_7,Votre peau est durcie par les égratignures et les coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'obtenir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque d'avoir une égratignure ou une coupure est réduit par,Sua pele está endurecida de arranhões e cortes constantes. Une chance d'obter um arranhão ou corte é reduzida em,Votre peau est durcie à cause des égratignures et des coupures constantes. Le risque de se faire une égratignure ou une coupure est réduit de,,,,,,,,,,,,
syb_perk_desc_8,Votre corps a appris à régénérer rapidement les zones endommagées du corps après des ecchymoses et des hématomes,Votre corps a appris à régénérer rapidement les zones endommagées du corps après des ecchymoses et des hématomes,Votre corps a appris à régénérer rapidement les zones endommagées du corps after bruises and hematomas on,Your body has learned to quickly regenerate damaged areas of the body after bruises and hematomas on,Ваш организм научился быстрее регенерировать поврежденные участки тела после синяков и гематом на,Your body has learned to quickly regenerate damaged areas of the body après des ecchymoses et des hématomes,Votre corps a appris à régénérer rapidement les zones endommagées du corps après des ecchymoses et des hématomes,Votre corps a appris à régénérer rapidement les zones endommagées du corps après des ecchymoses et des hématomes,Votre corps a appris à se régénérer rapidement endommagé zones du corps après des ecchymoses et des hématomes,votre corps a appris à régénérer rapidement les zones endommagées du corps après br ecchymoses et hématomes,Votre corps a appris à régénérer rapidement les zones endommagées du corps après les ecchymoses et les hématomes,Votre corps a appris à régénérer rapidement les zones endommagées du corps après les ecchymoses et les hématomes,Seu corpo aprendeu a regenerar rapidamente áreas danificadas do corpo após contusões e hematomas em,Votre corps a appris à régénérer rapidement les zones endommagées du corps après des ecchymoses et des hématomes sur,,,,,,,,,,,
syb_perk_desc_9,Votre corps a appris à resserrer rapidement les petites égratignures et coupures,Votre corps a appris à resserrer rapidement les petites rayures et coupures,Votre corps a appris à resserrer rapidement les petites rayures et coupures,Votre corps a appris à resserrer rapidement les petites rayures et des coupures,Votre corps a appris à resserrer rapidement les petites égratignures et les coupures,Votre petit corps a appris à resserrer rapidement les petites égratignures et les coupures,Votre petit corps a appris à resserrer rapidement les petites égratignures et les coupures,Votre petit corps a appris à resserrer rapidement et coupures,Votre corps a appris à resserrer rapidement les petites rayures et coupures,Votre corps a appris à resserrer rapidement les petites rayures et coupures,Votre corps a appris à resserrer rapidement les petites rayures et coupures,Votre corps a appris à resserrer rapidement petites égratignures et coupures,Seu corpo aprendeu a apertar rapidamente pequenos arranhões e cortes em,Votre corps a appris à resserrer rapidement les petites égratignures et coupures,,,,,,,,,,,
syb_perk_desc_10,Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Шанс упасть в обморок снижается на,Le risque d'évanouissement est réduit de,Le Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Le risque d'évanouissement est réduit de,Une chance de desmaio é reduzida por,Le risque d'évanouissement est réduit par,,,,,,,,,,,
syb_perk_desc_11,Vous reprenez rapidement connaissance à partir d'un état inconscient,Vous reprenez rapidement connaissance à partir d'un état inconscient,Vous reprenez rapidement vos sens à partir d'un état inconscient,Vous reprenez rapidement vos sens à partir d'un état inconscient,Вы быстрее приходите в себя из бессознательного состояния на. vos sens à partir d'un état inconscient,Vous reprenez rapidement vos sens à partir d'un état inconscient,Vous reprenez rapidement vos sens à partir d'un état inconscient,Vous reprenez rapidement vos sens à partir d'un état inconscient,Você rapidamente volta aos seus sentidos de um estado inconsciente em,Vous revenez rapidement à vos sens à partir d'un état inconscient sur,,,,,,,,,,,,,,,
syb_perk_desc_12,Vous avez besoin de moins de sommeil pour être en pleine forme,Vous avez besoin de moins de sommeil pour être en pleine forme,Vous avez besoin de moins de temps pour dormir complètement,Vous avez besoin de moins de temps pour dormir complètement,Вам необходимо меньше времени чтобы полностью выспаться на,Vous avez besoin de moins de temps pour dormir complètement,Vous avez besoin de moins de temps pour dormir complètement,Vous avez besoin de moins de temps pour dormir complètement,Vous avez besoin de moins de temps pour dormir complètement,Vous besoin de moins de temps pour dormir complètement,Vous avez besoin de moins de temps pour dormir complètement,Vous avez besoin de moins de temps pour dormir complètement,"Você precisa de menos tempo para dormir completamente, menos ",Vous avez besoin de moins de temps pour dormir complètement en,,,,,,,,,,,
syb_perk_desc_13,Vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer. Vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,Você já viu horreur suficiente neste mundo amaldiçoado cruel. Vous avez vu assez d'horreur dans ce monde cruel et maudit. Votre psychisme est devenu plus fort et maintenant il est plus difficile de le secouer,,,,,,,,,,,,,,
syb_perk_desc_14,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau.,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau.,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau. Influenza.,Dormir dans un endroit confortable a de petites chances de guérir une grippe de premier niveau.,Во Время сна В комфортном месте ес неболшой шанс Вылечить пр п ourse à faire un peu de tort.,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau.,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau.,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau. .,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau.,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau.,Dormir dans un lit confortable ace a une petite chance de guérir une grippe de premier niveau.,Dormir em um lugar confortável tem uma pequena chance de curar uma gripe de primeiro nível.,Dormir dans un endroit confortable a une petite chance de guérir une grippe de premier niveau.,,,,,,,,,,,,
syb_perk_desc_1000,Vous pouvez courir plus vite avec,Vous pouvez plus courir vite avec,Vous pouvez plus courir vite avec,Vous pouvez plus courir vite avec,Вы можете дольше быстро бежать на,Vous pouvez plus courir vite avec,Vous pouvez plus courir vite avec,Tu peux plus courir vite en,Tu peux plus courir vite en,Tu peux plus courir vite en,Tu peux plus courir vite en,Tu peux plus courir vite en,Você pode correr mais rápido por,Tu peux plus courir vite en,,,,,,,,,,,
syb_perk_desc_1001,Votre endurance se régénère plus rapidement quand vous trottinez ou marchez ,Votre endurance se régénère plus rapidement quand vous trottinez ou marchez ,Your stamina recovers faster when jogging or walking on,Your stamina recovers faster when jogging or walking on,Ваша выносливость восстанавливается быстрее при беге трусцой или ходьбе на,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,Ao correr ou caminhar sua resistência se recupera mais rapidamente em,Votre endurance récupère plus rapidement en faisant du jogging ou en marchant,,,,,,,,,,,
syb_perk_desc_1002,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous peut nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Vous pouvez nager le crawl plus longtemps,Você pode nadar crawl por mais tempo em,You can swim crawl for long on,,,,,,,,,,,,
syb_perk_desc_1003,L'endurance récupère plus rapidement si vous vous détendez et nagez sur les vagues,L'endurance récupère plus rapidement si vous vous détendez et nagez sur les vagues,L'endurance récupère plus rapidement si vous vous détendez et nagez sur les vagues,L'endurance récupère plus rapidement si vous vous détendez et nagez sur Les vagues sur,Выносливость Восстанавливается ыыыеееve ел рссла compris œil les vagues,l'endurance récupère plus rapidement si vous vous détendez et nagez sur les vagues,l'endurance récupère plus rapidement si vous vous détendez et nagez sur les vagues,l'endurance récupère plus rapidement si vous vous détendez et nagez sur les vagues,"l'endurance récupère plus rapidement si vous vous détendez et nager sur les vagues sur ""Se você relaxar e nadar nas ondas","a resistência se recupera mais rápido em """,L'endurance récupère plus rapidement si vous vous détendez et nagez sur les vagues sur,,,,,,,,,,,,,,
syb_perk_desc_1004,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à une haute vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse. vitesse élevée.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,Você gasta menos energia ao subir escadas em alta velocidade.,Vous dépensez moins d'endurance lorsque vous montez des escaliers à grande vitesse.,,,,,,,,,,,,,
syb_perk_desc_1005,Votre endurance se régénère plus rapidement lorsque vous montez lentement les escaliers,Votre endurance se régénère plus rapidement lorsque vous montez lentement les escaliers,You restore stamina faster by slowly climbing stairs for,You restore stamina faster by slowly climbing stairs for,Вы быстрее восстанавливаете выносливость медленно поднимаясь по лестнице на,Vous récupérez votre endurance plus rapidement en montant lentement les escaliers pour,Vous récupérez votre endurance plus rapidement en montant lentement les escaliers pour,Vous récupérez votre endurance plus rapidement en montant lentement les escaliers pour,Vous récupérez votre endurance plus rapidement en montant lentement les escaliers pour,Vous récupérez votre endurance plus rapidement en montant lentement les escaliers pour,Vous récupérez l'endurance plus rapidement en montant lentement les escaliers pour,Vous récupérez l'endurance plus rapidement en montant lentement les escaliers pour,"Subindo escadas lentamente, você restaura a resistência mais rapidamente em",Vous récupérez l'endurance plus rapidement en montant lentement les escaliers pour,,,,,,,,,,,
syb_perk_desc_1006,Vous pouvez retenir votre respiration plus longtemps en visant,Vous pouvez retenir votre respiration plus longtemps en visant,Vous pouvez retenir votre respiration plus longtemps en visant,Vous pouvez retenir Votre respiration pendant une plus longue période tout en visant,Вы можете задержать дыхание на болшшш промежтток Времени при прицеливани§ tout en visant,Vous pouvez retenir votre souffle plus longtemps tout en visant,Vous pouvez retenir votre souffle plus longtemps tout en visant,Vous pouvez retenir votre souffle plus longtemps tout en visant,Vous peut retenir votre souffle plus longtemps tout en visant,Vous pouvez retenir votre souffle plus longtemps tout en visant,Enquanto mira você pode prender a respiração por um período mais longo em,Vous pouvez retenir votre souffle pendant un plus longue période de temps tout en visant à,,,,,,,,,,,,,
syb_perk_desc_1007,Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit,Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit,Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit,Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit,Вы быстрее восстанавливаете выносливость когда отдыхаете одном месте на,You restore stamina faster when you rest in one place on,You restore stamina faster when you rest in one place on,You restore stamina faster when you rest in one place on,You restore stamina faster lorsque vous vous reposez au même endroit,Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit,Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit,Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit,"Quando descansa em um lugar , você restaura a resistência mais rapidamente em ",Vous restaurez l'endurance plus rapidement lorsque vous vous reposez au même endroit sur,,,,,,,,,,,
syb_perk_desc_1008,Vous descendez plus rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers. .,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Cette compétence vous permettra de descendre rapidement les escaliers.,Essa habilidade permitirá que você desça as escadas rapidamente.,Cette compétence vous permettra de descendre rapidement les escaliers.,,,,,,,,,,,,
syb_perk_desc_1009,Courir vite ne consomme pas d'endurance si vous courrez léger,Courir vite ne consomme pas d'endurance si vous courrez léger,Courir vite ne consomme pas d'endurance en courant léger,Courir vite ne consomme pas d'endurance en courant léger,легке,Courir vite ne consomme pas d'endurance en courant léger,Courir vite ne consomme pas d'endurance en courant léger,Courir vite ne consomme pas d'endurance en courant léger,Courir vite ne consomme pas d'endurance en courant léger,Courir vite ne consomme pas d'endurance en courant léger,Courir vite ne consomme pas d'endurance en courant léger,Courir vite ne consomme pas d'endurance en courant léger,Correr rápido não consome resistência ao correr leve,Courir vite ne consomme pas d'endurance en courant léger,,,,,,,,,,,
syb_perk_desc_1010,Réduit le délais de régénération de l'endurance par,Réduit le délais de régénération de l'endurance par,Reduces the delay between stamina recovery by,Reduces the delay between stamina recovery by,Сокращает задержку между восстановлением выносливости на,Reduces the delay between stamina recovery by,Reduces le délai entre la récupération d'endurance de,Réduit le délai entre la récupération d'endurance de,Réduit le délai entre la récupération d'endurance de,Réduit le délai entre la récupération d'endurance de,Réduit le délai entre la récupération d'endurance de,Réduit le délai entre la récupération d'endurance de,Réduisez ou atraso entre a recuperação de resistência em,Réduit le délai entre la récupération d'endurance par,,,,,,,,,,,
syb_perk_desc_2000,Votre physique robuste vous permet de transporter des charges plus lourdes sans subir de pénalité d'endurance,Votre physique robuste vous permet de transporter des charges plus lourdes sans subir de pénalité d'endurance,Votre physique robuste vous permet de transporter des charges plus lourdes sans subir de dégâts d'endurance,Your robust physique allows you to carry heavier loads without taking damage for stamina on,Ваше крепкое телосложение позволяет переносить более тяжелые грузы на себе без урона для выносливости на,Your robust physique allows you to carry heavier loads without taking damage for stamina on,Your robust physique vous permet de transporter des charges plus lourdes sans subir de dommages pour l'endurance,Votre physique robuste vous permet de transporter des charges plus lourdes sans subir de dommages pour l'endurance,Votre physique robuste vous permet de transporter des charges plus lourdes sans subir de dommages pour l'endurance,Votre physique robuste permet vous permet de transporter des charges plus lourdes sans subir de dommages pour l'endurance,votre physique robuste vous permet de transporter plus lourd charges sans subir de dégâts d'endurance,Votre physique robuste vous permet de transporter des charges plus lourdes sans subir de dégâts d'endurance,Seu físico robusto permite que você carregue cargas mais pesadas sem prejudicar a resistência em,Votre physique robuste vous permet de transporter des charges plus lourdes sans prendre des dégâts pour l'endurance sur,,,,,,,,,,,
syb_perk_desc_2001,Les mouvements de force consomment moins d'endurance par,Les mouvements de force consomment moins d'endurance par,les mouvements de force consomment moins d'endurance par,les mouvements de résistance consomment moins d'endurance par,силовые приемы и движения потреб Movations,les modestements de la résistance à la résistance à la résistance à la résistance,endurance de,Les mouvements de force consomment moins d'endurance de,Les mouvements de force consomment moins d'endurance de,Les mouvements de force consomment moins d'endurance de,Les mouvements de force consomment moins d'endurance de,Les mouvements de force consomment moins d'endurance de,Movimentos de força consomem menos resistência em,Les mouvements de force consomment moins endurance par,,,,,,,,,,,
syb_perk_desc_2002,Vous pouvez sauter et grimper. L'endurance sera moins consommée,Vous pouvez sauter et grimper. L'endurance sera moins consommée,vous pouvez sauter et grimper. L'endurance sera dépensée moins,vous pouvez sauter et grimper. L'endurance sera moins dépensée pour cela. Vous pouvez sauter et grimper. L'endurance sera dépensée moins,vous pouvez sauter et grimper. L'endurance sera dépensée moins,vous pouvez sauter et grimper. L'endurance sera dépensée moins,vous pouvez sauter et grimper. L'endurance sera dépensée moins,vous pouvez sauter et grimper. L'endurance sera dépensée moins,vous pouvez sauter et grimper. L'endurance sera dépensée moins,vous pouvez sauter et grimper. Endurance sera dépensé moins sur,Você pode pular e escalar. A resistência será gasta menos,Vous pouvez sauter et grimper. L'endurance sera dépensée moins pour,,,,,,,,,,,,,
syb_perk_desc_2003,Vous pouvez bloquer les coups plus facilement. L'endurance sera moins dépensée,Vous pouvez bloquer les coups plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera moins dépensée pour cela. Vous pouvez bloquer les grèves plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera moins dépensée,vous pouvez bloquer les frappes plus facilement. L'endurance sera dépensée moins,Você pode bloquear ataques mais facilmente. A resistência será gasta menos,Vous pouvez bloquer les grèves plus facilement. L'endurance sera dépensée moins pour,,,,,,,,,,,,,
SYB_PERK_DESC_2004,Réduit la consommation d'endurance tout en réalisant des frappes rapides,Réduit la consommation d'endurance tout en réalisant des frappes rapides,на,Réduit la consommation d'endurance lors de l'éclatement de frappes rapides de,Réduit la consommation d'endurance lors de l'éclatement de frappes rapides de,Réduit la consommation d'endurance lors de l'éclatement de frappes rapides de,Réduit la consommation d'endurance lors de l'éclatement de frappes rapides de,Réduit la consommation d'endurance lors de l'éclatement de frappes rapides de par,Réduit la consommation d'endurance tout en éclatant avec des frappes rapides par,Réduit la consommation d'endurance tout en éclatant avec des frappes rapides par,Réduit la consommation d'endurance tout en éclatant avec des frappes rapides par,Réduit la consommation d'endurance tout en éclatant avec des frappes rapides par,,,,,,,,,,,,,
syb_perk_desc_2005,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Une rafale de frappes rapides inflige plus de dégâts à,Uma explosão de golpes rápidos causa mais dano em,Une rafale de frappes rapides inflige plus de dégâts à,,,,,,,,,,,,
syb_perk_desc_2006,Réduit la consommation d'endurance pour un seul coup lourd par,Réduit la consommation d'endurance pour un seul coup lourd par,Reduces stamina consumption for single strong hits by,Reduces stamina consumption for single strong hits by,Уменьшает расход выносливости при одиночных сильных ударах на,Reduces stamina consumption pour un seul coup fort de,Réduit la consommation d'endurance pour un seul coup fort de,Réduit la consommation d'endurance pour un seul coup fort de,Réduit la consommation d'endurance pour un seul coup fort de,Réduit la consommation d'endurance pour un seul coup fort de,Réduit la consommation d'endurance pour un seul coup fort de,Réduit la consommation d'endurance pour les coups forts uniques en,Réduit la consommation de résistance pour les coups forts uniques em,Réduit la consommation d'endurance pour les coups forts uniques en,,,,,,,,,,,
